,OBJECTID,LINK_ID,Source,Target,ROAD_USE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK
1652,124781,2060079600,2060024800,2060027600,0,0,107,000,-,ºÐ´ç·Î,0,000,0,0,0,0,
1653,124782,2060020400,2060007300,2060008200,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,
1654,124783,2060053100,2060017200,2060017900,0,0,107,000,-,ÇâÇÐ±æ,0,000,0,0,0,0,
1655,124784,2060048100,2060015500,2060017100,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1656,124785,2060058100,2060018900,2060020900,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1657,124786,2060078700,2060024600,2060027600,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1658,124787,2060065500,2060020900,2060024200,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1659,124788,2060052900,2060019600,2060017100,0,0,107,000,-,¹éÇö·Î,0,000,0,0,0,0,
1660,124789,2060077100,2060024200,2060024800,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1661,124790,2060018900,2060006700,2060007400,0,0,107,003,-,¹Ì±Ý·Î,0,000,0,0,0,0,
1662,124791,2060088300,2060027800,2060029100,0,0,107,000,-,¹éÇö·Î,0,000,0,0,0,0,
1663,124792,2060015300,2060005700,2060005800,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,
1664,124793,2060060900,2060019600,2060021300,0,0,107,000,-,¹éÇö·Î,0,000,0,0,0,0,
1665,124794,2060085100,2060026700,2060027800,0,0,107,000,-,¹éÇö·Î,0,000,0,0,0,0,
1666,124795,2060082900,2060026100,2060027800,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,
1667,124808,2060054600,2060017800,2060018300,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1668,124810,2060142000,2060045500,2060045000,0,0,107,000,-,»óÅ¾2±æ,0,000,0,0,0,0,
1669,124820,2060142100,2060045000,2060045500,0,0,107,000,-,»óÅ¾2±æ,0,000,0,0,0,0,
1670,124829,2060131500,2060042600,2060041900,0,0,102,003,-,µµ½Ã°í¼ÓÈ­±¹µµÁ¦100È£,0,000,0,0,0,0,
1671,124830,2060061300,2060022500,2060019700,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
1672,124831,2060055300,2060019700,2060018100,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
1673,124839,2060138200,2060043800,2060044500,0,0,107,000,-,ÅºÃµ¿ì·Î,0,000,0,0,0,0,
1674,124842,2060023000,2060008500,2060008200,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,
1675,124843,2060023100,2060008200,2060008500,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,
1676,124844,2060024200,2060008500,2060009200,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,
1677,124845,2060024300,2060009200,2060008500,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,
1678,124846,2060046400,2060015300,2060015100,0,0,107,000,-,Á¤ÀÚ·Î,0,000,0,0,0,0,
1679,124847,2060046500,2060015100,2060015300,0,0,107,000,-,Á¤ÀÚ·Î,0,000,0,0,0,0,
1680,124848,2060034800,2060012100,2060011700,0,0,107,000,-,¹Ì±Ý·Î,0,000,0,0,0,0,
1681,124849,2060034900,2060011700,2060012100,0,0,107,000,-,¹Ì±Ý·Î,0,000,0,0,0,0,
1682,124850,2060036000,2060012400,2060012100,0,0,107,000,-,¹Ì±Ý·Î,0,000,0,0,0,0,
1683,124851,2060036100,2060012100,2060012400,0,0,107,000,-,¹Ì±Ý·Î,0,000,0,0,0,0,
1684,124852,2060158500,2060050300,2060050200,0,0,107,000,-,ÁßÅ¾±æ,0,000,0,0,0,0,
1685,124853,2060163900,2060051900,2060052600,0,0,107,000,-,¸ÅÈ­¸¶À»±æ,0,000,0,0,0,0,
1686,124860,2060134300,2060043800,2060042700,0,0,107,000,-,ÅºÃµ¿ì·Î,0,000,0,0,0,0,
1687,124861,2060133100,2060042700,2060042300,0,0,107,000,-,ÅºÃµ¿ì·Î,0,000,0,0,0,0,
1688,124862,2060130800,2060041600,2060042000,0,0,107,000,-,ÅºÃµ¿ì·Î,0,000,0,0,0,0,
1689,124863,2060131800,2060042000,2060042300,0,0,107,000,-,ÅºÃµ¿ì·Î,0,000,0,0,0,0,
1690,124864,2060131900,2060042300,2060042000,0,0,107,000,-,ÅºÃµ¿ì·Î,0,000,0,0,0,0,
1691,124865,2060130900,2060042000,2060041600,0,0,107,000,-,ÅºÃµ¿ì·Î,0,000,0,0,0,0,
1692,124866,2060132200,2060042300,2060042100,0,0,107,000,-,¹æ¾Æ´Ù¸®±æ,0,000,0,0,0,0,
1693,124867,2060000600,2060000200,2060000300,0,0,105,000,23,´ë¿ÕÆÇ±³·Î,0,000,0,0,0,0,
1694,124868,2060011800,2060005000,2060005100,0,0,107,000,-,¹Ì±Ý·Î,0,000,0,0,0,0,
1695,124869,2060011900,2060005100,2060005000,0,0,107,000,-,¹Ì±Ý·Î,0,000,0,0,0,0,
1696,124870,2060150200,2060049700,2060047800,0,0,107,000,000,¹ø¿µ·Î,0,000,0,0,0,0,
1697,124871,2060150300,2060047800,2060049700,0,0,107,000,000,¹ø¿µ·Î,0,000,0,0,0,0,
1698,124872,2060131600,2060042100,2060042000,0,0,107,000,000,-,0,000,0,0,0,0,
1699,124873,2060131700,2060042000,2060042100,0,0,107,000,000,-,0,000,0,0,0,0,
1700,124874,2060113600,2060035900,2060036500,0,0,107,000,000,È²»õ¿ï5±æ,0,000,0,0,0,0,
1701,124875,2060113700,2060036500,2060035900,0,0,107,000,000,È²»õ¿ï5±æ,0,000,0,0,0,0,
1702,124876,2060091500,2060029400,2060028700,0,0,107,001,-,¼ö³»2±æ,0,000,0,0,0,0,
1703,124877,2060045800,2060015100,2060015000,0,0,107,000,-,Á¤ÀÚ·Î,0,000,0,0,0,0,
1704,124878,2060045900,2060015000,2060015100,0,0,107,000,-,Á¤ÀÚ·Î,0,000,0,0,0,0,
1705,124879,2060040800,2060013500,2060013400,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1706,124880,2060040900,2060013400,2060013500,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1707,124881,2060156400,2060049700,2060049600,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1708,124882,2060156500,2060049600,2060049700,0,0,107,000,-,¹ø¿µ·Î,0,000,0,0,0,0,
1709,124885,2060032000,2060010900,2060011600,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,
1710,124886,2060032100,2060011600,2060010900,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,
1711,124893,2060112500,2060035900,2060035600,0,0,107,000,-,È²»õ¿ï±æ,0,000,0,0,0,0,
1712,124894,2060125000,2060041700,2060039500,0,0,102,002,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
1713,124895,2060125100,2060039500,2060041700,0,0,102,002,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,
1714,124896,2060033400,2060011300,2060011200,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1715,124897,2060033000,2060011200,2060011100,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1716,124898,2060033100,2060011100,2060011200,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1717,124899,2060033500,2060011200,2060011300,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1718,124900,2060173900,2060055300,2060055400,0,0,107,000,-,¼Û¸²·Î,0,000,0,0,0,0,
1719,124901,2060170200,2060055200,2060053800,0,0,107,000,-,¼Û¸²·Î,0,000,0,0,0,0,
1720,124902,2060170300,2060053800,2060055200,0,0,107,000,-,¼Û¸²·Î,0,000,0,0,0,0,
1721,124903,2060037800,2060012800,2060012700,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,
1722,124904,2060037900,2060012700,2060012800,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,
1723,124905,2060040000,2060013200,2060013300,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1724,124906,2060102400,2060032100,2060032200,0,0,107,000,000,-,0,000,0,0,0,0,
1725,124907,2060102500,2060032200,2060032100,0,0,107,000,000,-,0,000,0,0,0,0,
1726,124908,2060175200,2040004500,2040004700,0,0,107,000,-,»ç¼Û±æ,0,000,0,0,0,0,
1727,124909,2060175300,2040004700,2040004500,0,0,107,000,-,»ç¼Û±æ,0,000,0,0,0,0,
1728,124918,2060172800,2060055100,2060054800,0,0,107,000,-,¹ú¸»·Î,0,000,0,0,0,0,
1729,124919,2060172900,2060054800,2060055100,0,0,107,000,-,¹ú¸»·Î,0,000,0,0,0,0,
1730,124920,2060168200,2060053100,2060054000,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1731,124921,2060168300,2060054000,2060053100,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1732,124922,2060170600,2060054700,2060054000,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1733,124923,2060170700,2060054000,2060054700,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,
1734,124924,2060174700,2040004600,2040004900,0,0,102,000,-,µµ½Ã°í¼ÓÈ­±¹µµÁ¦100È£,0,101,0,0,0,0,
1735,124925,2060150100,2060047700,2040004600,0,0,102,000,-,µµ½Ã°í¼ÓÈ­±¹µµÁ¦100È£,0,101,0,0,0,0,
1736,124926,2060086800,2060027200,2060001400,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1737,124927,2060086900,2060001400,2060027200,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1738,124928,2060085400,2060026800,2060027200,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1739,124929,2060085500,2060027200,2060026800,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,
1740,124930,2060103900,2060035100,2060032600,1,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
1741,124931,2060097100,2060032600,2060030500,1,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
1742,124932,2060101900,2060031900,2060034600,1,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
1743,124933,2060099300,2060031100,2060031900,1,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
1744,124934,2060095500,2060029900,2060031100,1,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
1745,124935,2060094700,2060030500,2060029800,1,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
1746,124936,2060092300,2060028900,2060029900,1,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
1747,124937,2060109400,2060034600,2060035100,1,0,107,001,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,
1748,124938,2060081800,2060025700,2060001300,0,0,107,003,-,´ëÁø±æ,0,000,0,0,0,0,
1749,124939,2060081900,2060001300,2060025700,0,0,107,003,-,´ëÁø±æ,0,000,0,0,0,0,
1750,124940,2060081600,2060025600,2060025700,0,0,107,003,-,´ëÁø±æ,0,000,0,0,0,0,
1751,124941,2060081700,2060025700,2060025600,0,0,107,003,-,´ëÁø±æ,0,000,0,0,0,0,
1752,124944,2060157700,2060049900,2060051000,0,0,107,000,-,¹éÈ­Á¡±æ,0,000,0,0,0,0,
1753,124945,2060114600,2060036900,2060036100,1,0,107,000,-,»õµ¿¾È1±æ,0,000,0,0,0,0,
1754,124946,2060114700,2060036100,2060036900,0,0,107,000,-,»õµ¿¾È1±æ,0,000,0,0,0,0,
1755,124947,2060145800,2060046100,2060047300,0,0,107,000,000,-,0,000,0,0,0,0,
1756,124948,2060149200,2060047300,2060048100,0,0,107,000,000,-,0,000,0,0,0,0,
1757,124949,2060149300,2060048100,2060047300,0,0,107,000,000,-,0,000,0,0,0,0,
1758,124950,2060145900,2060047300,2060046100,0,0,107,000,000,-,0,000,0,0,0,0,
1759,124951,2060138600,2060044200,2060044000,0,0,107,003,-,»õ³ª¸®±æ,0,000,0,0,0,0,
1760,124952,2060138700,2060044000,2060044200,0,0,107,003,-,»õ³ª¸®±æ,0,000,0,0,0,0,
1761,124953,2060136400,2060044000,2060043400,0,0,107,000,-,»õ³ª¸®±æ,0,000,0,0,0,0,
1762,124954,2060136500,2060043400,2060044000,0,0,107,000,-,»õ³ª¸®±æ,0,000,0,0,0,0,
1763,124955,2060012200,2060005200,2280073400,0,0,107,000,-,ÅºÃµ»ó·Î,0,000,0,0,0,0,
