,OBJECTID,LINK_ID,Source,Target,ROAD_USE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,WORKSTATE,TMPID,IDCHECK,SOSFNODEID,SOSTNODEID,SOSBUILDID,ORDERID,USERID,STNL_REG,DEPT_CODE,ID½Å±ÔºÎ¿©,Shape_len
1527,218803,2060076700,2060024000,2060024900,0,0,107,000,-,½¡³»3±æ,0,000,0,0,0,0,,5,,,OEXT2060024000,OEXT2060024900,OEXT2060076700,,sn_si-kg,206,00000,,0.00139799135085
1528,218804,2060028500,2060009900,2060010000,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,,5,,,OEXT2060009900,OEXT2060010000,OEXT2060028500,,sn_si-kg,206,00000,,0.00216121651551
1529,218805,2060022500,2060007800,2060008100,0,0,107,003,-,-,0,000,0,0,0,0,,5,,,OEXT2060007800,OEXT2060008100,OEXT2060022500,,sn_si-kg,206,00000,,0.000795465838312
1530,218806,2060022300,2060007800,2060007700,0,0,107,000,-,ÅºÃµ»ó·Î,0,000,0,0,0,0,,5,,,OEXT2060007800,OEXT2060007700,OEXT2060022300,,sn_si-kg,206,00000,,0.00146732761483
1531,218807,2060021300,2060007700,2060007500,0,0,107,000,-,ÅºÃµ»ó·Î,0,000,0,0,0,0,,5,,,OEXT2060007700,OEXT2060007500,OEXT2060021300,,sn_si-kg,206,00000,,0.00152827383133
1532,218808,2060020100,2060007500,2060007200,0,0,107,000,-,ÅºÃµ»ó·Î,0,000,0,0,0,0,,5,,,OEXT2060007500,OEXT2060007200,OEXT2060020100,,sn_si-kg,206,00000,,0.00359397402144
1533,218809,2060017700,2060006300,2060007800,0,0,107,000,-,¿À¸®µé1±æ,0,000,0,0,0,0,,5,,,OEXT2060006300,OEXT2060007800,OEXT2060017700,,sn_si-kg,206,00000,,0.00294907745637
1534,218810,2060017100,2060006200,2060006300,0,0,107,000,-,³ó¼ö»ê±æ,0,000,0,0,0,0,,5,,,OEXT2060006200,OEXT2060006300,OEXT2060017100,,sn_si-kg,206,00000,,0.00145997571805
1535,218811,2060086500,2060027300,2060027100,0,0,107,000,-,º¸¸®ÅÍ1±æ,0,000,0,0,0,0,,5,,,OEXT2060027300,OEXT2060027100,OEXT2060086500,,sn_si-kg,206,00000,,0.00116361134257
1536,218812,2060087300,2060027400,2060028400,0,0,107,000,-,È¿Çà2±æ,0,000,0,0,0,0,,5,,,OEXT2060027400,OEXT2060028400,OEXT2060087300,,sn_si-kg,206,00000,,0.00180352101433
1537,218813,2060084700,2060026600,2060026900,0,0,107,000,-,¸Ô°Å¸®±æ,0,000,0,0,0,0,,5,,,OEXT2060026600,OEXT2060026900,OEXT2060084700,,sn_si-kg,206,00000,,0.00125239068129
1538,218814,2060085900,2060026900,2060027100,0,0,107,000,-,¸Ô°Å¸®±æ,0,000,0,0,0,0,,5,,,OEXT2060026900,OEXT2060027100,OEXT2060085900,,sn_si-kg,206,00000,,0.000772331612818
1539,218815,2060090100,2060028600,2060028400,0,0,107,000,-,È¿Çà1±æ,0,000,0,0,0,0,,5,,,OEXT2060028600,OEXT2060028400,OEXT2060090100,,sn_si-kg,206,00000,,0.000906062499058
1540,218816,2060079000,2060024700,2060025600,0,0,107,000,-,´ëÁø±æ,0,000,0,0,0,0,,5,,,OEXT2060024700,OEXT2060025600,OEXT2060079000,,sn_si-kg,206,00000,,0.00110713244996
1541,218817,2060076100,2060023900,2060024700,0,0,107,000,-,´ëÁø±æ,0,000,0,0,0,0,,5,,,OEXT2060023900,OEXT2060024700,OEXT2060076100,,sn_si-kg,206,00000,,0.0015508381723
1542,218818,2060086700,2060027100,2060027400,0,0,107,000,-,¸Ô°Å¸®±æ,0,000,0,0,0,0,,5,,,OEXT2060027100,OEXT2060027400,OEXT2060086700,,sn_si-kg,206,00000,,0.00113192930481
1543,218819,2060086100,2060027300,2060026900,0,0,107,000,-,º¸¸®ÅÍ±æ,0,000,0,0,0,0,,5,,,OEXT2060027300,OEXT2060026900,OEXT2060086100,,sn_si-kg,206,00000,,0.000376238314333
1544,218820,2060084900,2060026600,2060027300,0,0,107,000,-,º¸¸®ÅÍ±æ,0,000,0,0,0,0,,5,,,OEXT2060026600,OEXT2060027300,OEXT2060084900,,sn_si-kg,206,00000,,0.00605025312619
1545,218821,2060089100,2060028400,2060028100,0,0,107,000,-,È¿Çà1±æ,0,000,0,0,0,0,,5,,,OEXT2060028400,OEXT2060028100,OEXT2060089100,,sn_si-kg,206,00000,,0.000450608844063
1546,218822,2060070200,2060022100,2060023300,0,0,107,000,-,ºÐ´çÁÖ¸·±æ,0,000,0,0,0,0,,5,,,OEXT2060022100,OEXT2060023300,OEXT2060070200,,sn_si-kg,206,00000,,0.00164229502896
1547,218823,2060057900,2060018800,2060019400,0,0,107,000,-,ºÒ°î»ê±æ,0,000,0,0,0,0,,5,,,OEXT2060018800,OEXT2060019400,OEXT2060057900,,sn_si-kg,206,00000,,0.00177606944418
1548,218824,2060056500,2060018400,2060019300,0,0,107,000,-,¸Í»ê±æ,0,000,0,0,0,0,,5,,,OEXT2060018400,OEXT2060019300,OEXT2060056500,,sn_si-kg,206,00000,,0.00146846219958
1549,218825,2060102900,2060032200,2060037000,0,0,107,000,-,µ¹¿î¸®±æ,0,000,0,0,0,0,,5,,,OEXT2060032200,OEXT2060037000,OEXT2060102900,,sn_si-kg,206,00000,,0.00918907728778
1550,218826,2060023800,2060008400,2060010100,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060008400,OEXT2060010100,OEXT2060023800,,sn_si-kg,206,00000,,0.00228627594025
1551,218827,2060023900,2060010100,2060008400,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060010100,OEXT2060008400,OEXT2060023900,,sn_si-kg,206,00000,,0.00228471352832
1552,218828,2060030800,2060010400,2060011000,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060010400,OEXT2060011000,OEXT2060030800,,sn_si-kg,206,00000,,0.00135648495402
1553,218829,2060029400,2060010100,2060010400,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060010100,OEXT2060010400,OEXT2060029400,,sn_si-kg,206,00000,,0.00281910600692
1554,218830,2060030900,2060011000,2060010400,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060011000,OEXT2060010400,OEXT2060030900,,sn_si-kg,206,00000,,0.00135604740975
1555,218831,2060029500,2060010400,2060010100,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060010400,OEXT2060010100,OEXT2060029500,,sn_si-kg,206,00000,,0.00281904305756
1556,218832,2060092600,2060029700,2060029000,0,0,107,000,-,ÃÊ¸²±æ,0,000,0,0,0,0,,5,,,OEXT2060029700,OEXT2060029000,OEXT2060092600,,sn_si-kg,206,00000,,0.000840756170729
1557,218833,2060092700,2060029000,2060029700,0,0,107,000,-,ÃÊ¸²±æ,0,000,0,0,0,0,,5,,,OEXT2060029000,OEXT2060029700,OEXT2060092700,,sn_si-kg,206,00000,,0.000840731289521
1558,218834,2060031800,2060011400,2060010800,0,0,107,000,-,È­ÇÕ±æ,0,000,0,0,0,0,,5,,,OEXT2060011400,OEXT2060010800,OEXT2060031800,,sn_si-kg,206,00000,,0.000558937665732
1559,218835,2060031900,2060010800,2060011400,0,0,107,000,-,È­ÇÕ±æ,0,000,0,0,0,0,,5,,,OEXT2060010800,OEXT2060011400,OEXT2060031900,,sn_si-kg,206,00000,,0.000558937666033
1560,218836,2060029200,2060010600,2060010000,0,0,107,000,-,È­ÇÕ±æ,0,000,0,0,0,0,,5,,,OEXT2060010600,OEXT2060010000,OEXT2060029200,,sn_si-kg,206,00000,,0.00283687462429
1561,218837,2060029300,2060010000,2060010600,0,0,107,000,-,È­ÇÕ±æ,0,000,0,0,0,0,,5,,,OEXT2060010000,OEXT2060010600,OEXT2060029300,,sn_si-kg,206,00000,,0.00283687552332
1562,218838,2060066200,2060022100,2060021100,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,,5,,,OEXT2060022100,OEXT2060021100,OEXT2060066200,,sn_si-kg,206,00000,,0.000570650423461
1563,218839,2060070300,2060023900,2060022100,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,,5,,,OEXT2060023900,OEXT2060022100,OEXT2060070300,,sn_si-kg,206,00000,,0.00298811512964
1564,218840,2060079100,2060024700,2060026800,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,,5,,,OEXT2060024700,OEXT2060026800,OEXT2060079100,,sn_si-kg,206,00000,,0.0043810083159
1565,218841,2060076200,2060026300,2060023900,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,,5,,,OEXT2060026300,OEXT2060023900,OEXT2060076200,,sn_si-kg,206,00000,,0.00413309554099
1566,218842,2060074400,2060023300,2060024700,0,0,107,000,-,¼­Çö½Ã¹ü±æ,0,000,0,0,0,0,,5,,,OEXT2060023300,OEXT2060024700,OEXT2060074400,,sn_si-kg,206,00000,,0.00309126896057
1567,218843,2060127800,2060003100,2060041500,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060003100,OEXT2060041500,OEXT2060127800,,sn_si-kg,206,00000,,0.00337194083017
1568,218844,2060124800,2060003100,2060039500,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060003100,OEXT2060039500,OEXT2060124800,,sn_si-kg,206,00000,,0.00254400524426
1569,218845,2060124900,2060039500,2060003100,0,0,102,000,-,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060039500,OEXT2060003100,OEXT2060124900,,sn_si-kg,206,00000,,0.00256008804121
1570,218850,2060038000,2060012700,2060013200,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060012700,OEXT2060013200,OEXT2060038000,,sn_si-kg,206,00000,,0.00328456682031
1571,218851,2060037000,2060012300,2060012700,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060012300,OEXT2060012700,OEXT2060037000,,sn_si-kg,206,00000,,0.00320082662876
1572,218852,2060038200,2060018100,2060012700,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060018100,OEXT2060012700,OEXT2060038200,,sn_si-kg,206,00000,,0.00961159088378
1573,218853,2060038300,2060012700,2060018100,0,0,102,000,100,ºÐ´çÀåÁö°£°í¼ÓÈ­µµ·Î,0,000,0,0,0,0,,5,,,OEXT2060012700,OEXT2060018100,OEXT2060038300,,sn_si-kg,206,00000,,0.00963286215019
1574,218854,2060029600,2060010100,2060010700,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,,5,,,OEXT2060010100,OEXT2060010700,OEXT2060029600,,sn_si-kg,206,00000,,0.00443768224349
1575,218855,2060029700,2060010700,2060010100,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,,5,,,OEXT2060010700,OEXT2060010100,OEXT2060029700,,sn_si-kg,206,00000,,0.00458662013243
1576,218858,2060082300,2060025900,2060026700,0,0,107,000,-,¹éÇö·Î,0,000,0,0,0,0,,5,,,OEXT2060025900,OEXT2060026700,OEXT2060082300,,sn_si-kg,206,00000,,0.00133203290273
1577,218859,2060016900,2060006100,2060007300,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,,5,,,OEXT2060006100,OEXT2060007300,OEXT2060016900,,sn_si-kg,206,00000,,0.00366685135036
1578,218860,2060047900,2060015700,2060015500,0,0,107,000,-,Á¤ÀÚ·Î,0,000,0,0,0,0,,5,,,OEXT2060015700,OEXT2060015500,OEXT2060047900,,sn_si-kg,206,00000,,0.00416970143144
1579,218861,2060058200,2060022900,2060018900,0,0,107,000,-,¼ö³»1±æ,0,000,0,0,0,0,,5,,,OEXT2060022900,OEXT2060018900,OEXT2060058200,,sn_si-kg,206,00000,,0.00504102995433
1580,218862,2060058300,2060018900,2060022900,0,0,107,000,-,¼ö³»1±æ,0,000,0,0,0,0,,5,,,OEXT2060018900,OEXT2060022900,OEXT2060058300,,sn_si-kg,206,00000,,0.00504666427082
1581,218865,2060065800,2060023700,2060021000,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,,5,,,OEXT2060023700,OEXT2060021000,OEXT2060065800,,sn_si-kg,206,00000,,0.00157899537775
1582,218866,2060062000,2060023700,2060019900,0,0,107,000,-,±Ã¾È¹ú±æ,0,000,0,0,0,0,,5,,,OEXT2060023700,OEXT2060019900,OEXT2060062000,,sn_si-kg,206,00000,,0.00351297282752
1583,218867,2060066100,2060021000,2060023700,0,0,107,000,-,¾ÈÁ¤±æ,0,000,0,0,0,0,,5,,,OEXT2060021000,OEXT2060023700,OEXT2060066100,,sn_si-kg,206,00000,,0.00254346894239
1584,218868,2060078200,2060026200,2060024500,0,0,107,000,-,Á¤ÀÚºô¶ó±æ,0,000,0,0,0,0,,5,,,OEXT2060026200,OEXT2060024500,OEXT2060078200,,sn_si-kg,206,00000,,0.00349932714042
1585,218869,2060069500,2060022000,2060021900,0,0,107,000,-,Á¤ÀÚ´É°ñ±æ,0,000,0,0,0,0,,5,,,OEXT2060022000,OEXT2060021900,OEXT2060069500,,sn_si-kg,206,00000,,0.000477661606218
1586,218870,2060073400,2060023100,2060023000,0,0,107,000,-,¹éÇöÁßÇÐ±æ,0,000,0,0,0,0,,5,,,OEXT2060023100,OEXT2060023000,OEXT2060073400,,sn_si-kg,206,00000,,0.00184428091114
1587,218871,2060077800,2060025500,2060024400,0,0,107,000,-,½¡³»±æ,0,000,0,0,0,0,,5,,,OEXT2060025500,OEXT2060024400,OEXT2060077800,,sn_si-kg,206,00000,,0.00138025692587
1588,218872,2060053200,2060017500,2060017400,0,0,107,000,-,¿ª³²±æ,0,000,0,0,0,0,,5,,,OEXT2060017500,OEXT2060017400,OEXT2060053200,,sn_si-kg,206,00000,,0.000965797517972
1589,218873,2060057000,2060018600,2060018700,0,0,107,000,-,¿ªºÏ±æ,0,000,0,0,0,0,,5,,,OEXT2060018600,OEXT2060018700,OEXT2060057000,,sn_si-kg,206,00000,,0.00153772183473
1590,218874,2060045000,2060014800,2060014700,0,0,107,000,-,ºÀ¿ìÀç±æ,0,000,0,0,0,0,,5,,,OEXT2060014800,OEXT2060014700,OEXT2060045000,,sn_si-kg,206,00000,,0.00148996988696
1591,218875,2060043400,2060014600,2060014100,0,0,107,000,-,½Å±â±æ,0,000,0,0,0,0,,5,,,OEXT2060014600,OEXT2060014100,OEXT2060043400,,sn_si-kg,206,00000,,0.00098454118036
1592,218876,2060043600,2060014300,2060014200,0,0,107,000,-,½Å±â2±æ,0,000,0,0,0,0,,5,,,OEXT2060014300,OEXT2060014200,OEXT2060043600,,sn_si-kg,206,00000,,0.00149697591947
1593,218877,2060045200,2060015400,2060014700,0,0,107,000,-,»ó·Ï¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060015400,OEXT2060014700,OEXT2060045200,,sn_si-kg,206,00000,,0.00176903217657
1594,218878,2060050000,2060017500,2060016200,0,0,107,000,-,¿ª³²2±æ,0,000,0,0,0,0,,5,,,OEXT2060017500,OEXT2060016200,OEXT2060050000,,sn_si-kg,206,00000,,0.00233715454915
1595,218879,2060022800,2060008700,2060008000,0,0,107,000,-,È­ÇÕ±æ,0,000,0,0,0,0,,5,,,OEXT2060008700,OEXT2060008000,OEXT2060022800,,sn_si-kg,206,00000,,0.000906986610575
1596,218880,2060029800,2060010200,2060010300,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,,5,,,OEXT2060010200,OEXT2060010300,OEXT2060029800,,sn_si-kg,206,00000,,0.0039266413305
1597,218881,2060020800,2060010200,2060007400,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,,5,,,OEXT2060010200,OEXT2060007400,OEXT2060020800,,sn_si-kg,206,00000,,0.00637663300158
1598,218882,2060013000,2060005300,2060005200,0,0,107,000,-,ÅºÃµ»ó·Î,0,000,0,0,0,0,,5,,,OEXT2060005300,OEXT2060005200,OEXT2060013000,,sn_si-kg,206,00000,,0.00153228320837
1599,218883,2060012600,2060005900,2060005100,0,0,107,000,-,¼®ÃÌ°ø¿ø±æ,0,000,0,0,0,0,,5,,,OEXT2060005900,OEXT2060005100,OEXT2060012600,,sn_si-kg,206,00000,,0.00300772103129
1600,218884,2060015600,2060005900,2060005800,0,0,107,000,-,±¸¹Ì·Î,0,000,0,0,0,0,,5,,,OEXT2060005900,OEXT2060005800,OEXT2060015600,,sn_si-kg,206,00000,,0.00291787211891
1601,218885,2060034700,2060011700,2060012000,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,,5,,,OEXT2060011700,OEXT2060012000,OEXT2060034700,,sn_si-kg,206,00000,,0.00285502059917
1602,218886,2060038900,2060012900,2060013500,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060012900,OEXT2060013500,OEXT2060038900,,sn_si-kg,206,00000,,0.00329291105535
1603,218887,2060036500,2060012300,2060012200,0,0,107,000,-,¹Ì±Ý·Î,0,000,0,0,0,0,,5,,,OEXT2060012300,OEXT2060012200,OEXT2060036500,,sn_si-kg,206,00000,,0.00168284819984
1604,218888,2060032500,2060011100,2060011000,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,,5,,,OEXT2060011100,OEXT2060011000,OEXT2060032500,,sn_si-kg,206,00000,,0.00253789544556
1605,218889,2060033900,2060011400,2060011700,0,0,107,000,-,µ¹¸¶·Î,0,000,0,0,0,0,,5,,,OEXT2060011400,OEXT2060011700,OEXT2060033900,,sn_si-kg,206,00000,,0.00360460911382
1606,218890,2060056900,2060018500,2060020000,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060018500,OEXT2060020000,OEXT2060056900,,sn_si-kg,206,00000,,0.00182984999067
1607,218891,2060076900,2060024100,2060024400,0,0,107,000,-,Á¤ÀÚ»ó°¡±æ,0,000,0,0,0,0,,5,,,OEXT2060024100,OEXT2060024400,OEXT2060076900,,sn_si-kg,206,00000,,0.000360151657546
1608,218892,2060077700,2060024400,2060025000,0,0,107,000,-,Á¤ÀÚ»ó°¡±æ,0,000,0,0,0,0,,5,,,OEXT2060024400,OEXT2060025000,OEXT2060077700,,sn_si-kg,206,00000,,0.00102257583284
1609,218893,2060075700,2060023800,2060024400,0,0,107,000,-,½¡³»±æ,0,000,0,0,0,0,,5,,,OEXT2060023800,OEXT2060024400,OEXT2060075700,,sn_si-kg,206,00000,,0.00101090696193
1610,218894,2060076500,2060024000,2060024100,0,0,107,000,-,Á¤ÀÚ»ó°¡±æ,0,000,0,0,0,0,,5,,,OEXT2060024000,OEXT2060024100,OEXT2060076500,,sn_si-kg,206,00000,,0.000341319896388
1611,218895,2060069800,2060021900,2060023500,0,0,107,000,-,Á¤ÀÚ½ÃÀå±æ,0,000,0,0,0,0,,5,,,OEXT2060021900,OEXT2060023500,OEXT2060069800,,sn_si-kg,206,00000,,0.0012141414682
1612,218896,2060074700,2060023500,2060023800,0,0,107,000,-,Á¤ÀÚ½ÃÀå±æ,0,000,0,0,0,0,,5,,,OEXT2060023500,OEXT2060023800,OEXT2060074700,,sn_si-kg,206,00000,,0.000352059995078
1613,218897,2060045300,2060014700,2060015400,0,0,107,000,-,»ó·Ï¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060014700,OEXT2060015400,OEXT2060045300,,sn_si-kg,206,00000,,0.00176903217657
1614,218898,2060050100,2060016200,2060017500,0,0,107,000,-,¿ª³²2±æ,0,000,0,0,0,0,,5,,,OEXT2060016200,OEXT2060017500,OEXT2060050100,,sn_si-kg,206,00000,,0.00254443288676
1615,218899,2060047700,2060015600,2060015400,0,0,107,000,-,Á¤ÀÚ·Î,0,000,0,0,0,0,,5,,,OEXT2060015600,OEXT2060015400,OEXT2060047700,,sn_si-kg,206,00000,,0.00349209980425
1616,218900,2060042300,2060013700,2060014500,0,0,107,000,-,ÅºÃµÁß·Î,0,000,0,0,0,0,,5,,,OEXT2060013700,OEXT2060014500,OEXT2060042300,,sn_si-kg,206,00000,,0.00174662245437
1617,218901,2060044900,2060014600,2060014700,0,0,107,000,-,ºÀ¿ìÀç±æ,0,000,0,0,0,0,,5,,,OEXT2060014600,OEXT2060014700,OEXT2060044900,,sn_si-kg,206,00000,,0.00155609530252
1618,218902,2060043900,2060014200,2060014700,0,0,107,000,-,»ó·Ï¸¶À»±æ,0,000,0,0,0,0,,5,,,OEXT2060014200,OEXT2060014700,OEXT2060043900,,sn_si-kg,206,00000,,0.000981375813102
1619,218903,2060043300,2060014100,2060014200,0,0,107,000,-,½Å±â2±æ,0,000,0,0,0,0,,5,,,OEXT2060014100,OEXT2060014200,OEXT2060043300,,sn_si-kg,206,00000,,0.00154510169158
1620,218904,2060025900,2060009300,2060008900,0,0,107,000,-,ÇÏ¾á¸¶À»1±æ,0,000,0,0,0,0,,5,,,OEXT2060009300,OEXT2060008900,OEXT2060025900,,sn_si-kg,206,00000,,0.000718139723421
1621,218905,2060024800,2060008700,2060009800,0,0,107,000,-,È­ÇÕ±æ,0,000,0,0,0,0,,5,,,OEXT2060008700,OEXT2060009800,OEXT2060024800,,sn_si-kg,206,00000,,0.00109803458639
1622,218906,2060024900,2060009800,2060008700,0,0,107,000,-,È­ÇÕ±æ,0,000,0,0,0,0,,5,,,OEXT2060009800,OEXT2060008700,OEXT2060024900,,sn_si-kg,206,00000,,0.00109831570268
1623,218911,2060031700,2060011100,2060010700,0,0,107,000,-,¹é±Ã·Î,0,000,0,0,0,0,,5,,,OEXT2060011100,OEXT2060010700,OEXT2060031700,,sn_si-kg,206,00000,,0.00142633272516
1624,218918,2060053800,2060018500,2060017600,0,0,107,000,-,¼º³²´ë·Î,0,000,0,0,0,0,,5,,,OEXT2060018500,OEXT2060017600,OEXT2060053800,,sn_si-kg,206,00000,,0.00104051258457
1625,218919,2060042400,2060013800,2060013900,0,0,107,000,-,ºÒÁ¤·Î,0,000,0,0,0,0,,5,,,OEXT2060013800,OEXT2060013900,OEXT2060042400,,sn_si-kg,206,00000,,0.00153698443093
1626,218920,2060082000,2060025900,2060025800,0,0,107,000,-,Á¤ÀÚÁß¾Ó±æ,0,000,0,0,0,0,,5,,,OEXT2060025900,OEXT2060025800,OEXT2060082000,,sn_si-kg,206,00000,,0.000491574550175
1627,218921,2060080000,2060025400,2060025000,0,0,107,000,-,Á¤ÀÚ»ó°¡±æ,0,000,0,0,0,0,,5,,,OEXT2060025400,OEXT2060025000,OEXT2060080000,,sn_si-kg,206,00000,,0.000463893280854
1628,218922,2060056600,2060018500,2060018600,0,0,107,000,-,¿ªºÏ±æ,0,000,0,0,0,0,,5,,,OEXT2060018500,OEXT2060018600,OEXT2060056600,,sn_si-kg,206,00000,,0.000552906785975
1629,218923,2060053600,2060017600,2060017500,0,0,107,000,-,¿ª³²±æ,0,000,0,0,0,0,,5,,,OEXT2060017600,OEXT2060017500,OEXT2060053600,,sn_si-kg,206,00000,,0.00113786947381
1630,218924,2060042800,2060014100,2060013900,0,0,107,000,-,½Å±â±æ,0,000,0,0,0,0,,5,,,OEXT2060014100,OEXT2060013900,OEXT2060042800,,sn_si-kg,206,00000,,0.000735867727063
1631,218925,2060027000,2060009300,2060009600,0,0,107,000,-,ÇÏ¾á¸¶À»1±æ,0,000,0,0,0,0,,5,,,OEXT2060009300,OEXT2060009600,OEXT2060027000,,sn_si-kg,206,00000,,0.000367757534632
1632,218926,2060034400,2060012000,2060011500,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,,5,,,OEXT2060012000,OEXT2060011500,OEXT2060034400,,sn_si-kg,206,00000,,0.0040468773655
1633,218927,2060077400,2060026000,2060024300,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,,5,,,OEXT2060026000,OEXT2060024300,OEXT2060077400,,sn_si-kg,206,00000,,0.00330421591462
1634,218928,2060046800,2060015700,2060015200,0,0,107,000,-,Á¤ÀÚ·Î,0,000,0,0,0,0,,5,,,OEXT2060015700,OEXT2060015200,OEXT2060046800,,sn_si-kg,206,00000,,0.00422408772313
1635,218929,2060019800,2060007200,2060007100,0,0,107,000,-,ÁÖ°ø±æ,0,000,0,0,0,0,,5,,,OEXT2060007200,OEXT2060007100,OEXT2060019800,,sn_si-kg,206,00000,,0.00140123706689
1636,218930,2060117200,2060039300,2060037000,0,0,107,000,-,¼ÛÀ¯°ü±æ,0,000,0,0,0,0,,5,,,OEXT2060039300,OEXT2060037000,OEXT2060117200,,sn_si-kg,206,00000,,0.00952789017657
1637,218931,2060034100,2060011400,2060011900,0,0,107,000,-,È­ÇÕ±æ,0,000,0,0,0,0,,5,,,OEXT2060011400,OEXT2060011900,OEXT2060034100,,sn_si-kg,206,00000,,0.00422995083077
1638,218932,2060014500,2060005400,2060006600,0,0,107,000,-,ÁÖ°ø1±æ,0,000,0,0,0,0,,5,,,OEXT2060005400,OEXT2060006600,OEXT2060014500,,sn_si-kg,206,00000,,0.00198537692624
1639,218933,2060018500,2060007000,2060006600,0,0,107,000,-,ÁÖ°ø1±æ,0,000,0,0,0,0,,5,,,OEXT2060007000,OEXT2060006600,OEXT2060018500,,sn_si-kg,206,00000,,0.00144905088903
1640,218934,2060013300,2060005300,2060005400,0,0,107,000,-,-,0,000,0,0,0,0,,5,,,OEXT2060005300,OEXT2060005400,OEXT2060013300,,sn_si-kg,206,00000,,0.00191825332876
1641,218935,2060027100,2060009600,2060009300,0,0,107,000,-,ÇÏ¾á¸¶À»1±æ,0,000,0,0,0,0,,5,,,OEXT2060009600,OEXT2060009300,OEXT2060027100,,sn_si-kg,206,00000,,0.000367789010247
1642,218936,2060034500,2060011500,2060012000,0,0,107,000,-,±Ý°î·Î,0,000,0,0,0,0,,5,,,OEXT2060011500,OEXT2060012000,OEXT2060034500,,sn_si-kg,206,00000,,0.00414520754802
1643,218937,2060077500,2060024300,2060026000,0,0,107,000,-,³»Á¤·Î,0,000,0,0,0,0,,5,,,OEXT2060024300,OEXT2060026000,OEXT2060077500,,sn_si-kg,206,00000,,0.00330390370615
1644,218938,2060046900,2060015200,2060015700,0,0,107,000,-,Á¤ÀÚ·Î,0,000,0,0,0,0,,5,,,OEXT2060015200,OEXT2060015700,OEXT2060046900,,sn_si-kg,206,00000,,0.00422411919611
1645,218939,2060019900,2060007100,2060007200,0,0,107,000,-,ÁÖ°ø±æ,0,000,0,0,0,0,,5,,,OEXT2060007100,OEXT2060007200,OEXT2060019900,,sn_si-kg,206,00000,,0.00140120558648
1646,218940,2060117300,2060037000,2060039300,0,0,107,000,-,¼ÛÀ¯°ü±æ,0,000,0,0,0,0,,5,,,OEXT2060037000,OEXT2060039300,OEXT2060117300,,sn_si-kg,206,00000,,0.00961518472646
1647,218941,2060026000,2060009000,2060009500,0,0,107,000,-,±¹³íµé±æ,0,000,0,0,0,0,,5,,,OEXT2060009000,OEXT2060009500,OEXT2060026000,,sn_si-kg,206,00000,,0.00108245293139
1648,218942,2060026100,2060009500,2060009000,0,0,107,000,-,±¹³íµé±æ,0,000,0,0,0,0,,5,,,OEXT2060009500,OEXT2060009000,OEXT2060026100,,sn_si-kg,206,00000,,0.0010824218663
